value_id;source_product_code;source_service_code;source_service_char_code;source_field_number;source_column;target_attribute_path;default_value;value_type;apply_method;target_multiple_occurrence;rds_id;valid_from;valid_until;parent_service_code;som_attribute_path;prefix;dependent_char_code;main_bundle_access;sid_attribute_path;open_order_indicator;fixed_value;introduction_version;
BKSGC_5346;V0002;V0114;V0184;;;;;CONFIGURED_VALUE;convertToBoolean;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.HardwareConfiguration.ZeroChargeIndicator.Existing;;;;;;;;
BKSGC_5347;V0002;V0114;V0119;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.HardwareConfiguration.ShippingCosts.Existing;;;;;;;;
BKSGC_5348;V0002;V0114;V0110;1;;;;CONFIGURED_VALUE;defaultSalutation;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.HardwareConfiguration.SalutationDescription.Existing;;;;;;;;
BKSGC_5349;V0002;V0114;V0110;2;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.HardwareConfiguration.Name.Existing;;;;;;;;
BKSGC_5350;V0002;V0114;V0110;3;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.HardwareConfiguration.Forename.Existing;;;;;;;;
BKSGC_5351;-;V0114;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.ProcessingType;;;;;;;;
BKSGC_5352;-;V0114;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.CcbId.Existing;;;;;;;;
BKSGC_5353;-;V0114;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.CcbId.Type;;;;;;;;
BKSGC_5354;-;V0114;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.ID;F;;;;;;;
BKSGC_5355;-;V0114;;;SERVICE_SUBSCRIPTION_DEP_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.RefFunctionID.Existing;F;;;;;;;
BKSGC_5356;-;V0114;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Hardware.HardwareConfiguration.HardwareServiceCode.Existing;;;;;;;;
BKSGC_5357;V0002;V0114;V0112;;;;00000000;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.ArticleNumber.Existing;;;;;;;;
BKSGC_5358;V0002;V0114;V0116;;;;;CONFIGURED_VALUE;truncateString100;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.ArticleName.Existing;;;;;;;;
BKSGC_5359;V0002;V0114;V0109;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.SerialNumber.Existing;;;;;;;;
BKSGC_5360;V0002;V0114;-;;;;Doku - Kein Versand;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.OrderReason.Existing;;;;;;;;
BKSGC_5361;V0002;V0114;V0114;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.SubventionCode.Existing;;;;;;;;
BKSGC_5362;V0002;V0114;V0184;;;;;CONFIGURED_VALUE;convertToBoolean;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.ZeroChargeIndicator.Existing;;;;;;;;
BKSGC_5363;V0002;V0114;V0119;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.ShippingCosts.Existing;;;;;;;;
BKSGC_5364;V0002;V0114;V0110;1;;;;CONFIGURED_VALUE;defaultSalutation;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.SalutationDescription.Existing;;;;;;;;
BKSGC_5365;V0002;V0114;V0110;2;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.Name.Existing;;;;;;;;
BKSGC_5366;V0002;V0114;V0110;3;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.Forename.Existing;;;;;;;;
BKSGC_5367;-;V0114;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.ProcessingType;;;;;;;;
BKSGC_5368;-;V0114;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.CcbId.Existing;;;;;;;;
BKSGC_5369;-;V0114;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.CcbId.Type;;;;;;;;
BKSGC_5370;-;V0114;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.ID;F;;;;;;;
BKSGC_5371;-;V0114;;;SERVICE_SUBSCRIPTION_DEP_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.RefFunctionID.Existing;F;;;;;;;
BKSGC_5372;-;V0114;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Hardware.HardwareConfiguration.HardwareServiceCode.Existing;;;;;;;;
BKSGC_5373;VI203;VI006;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.CcbId.Existing;;;;;;;;
BKSGC_5374;VI203;VI006;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.CcbId.Type;;;;;;;;
BKSGC_5375;VI203;VI006;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ProcessingType;;;;;;;;
BKSGC_5376;VI203;VI006;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ID;F;;;;;;;
BKSGC_5377;VI203;VI006;;;SUPPORTED_OBJECT_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.RefAccessID;A;;BITACCESS;;;;;
BKSGC_5378;VI203;VI006;;;CONTRACT_NUMBER;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ContractNumber.Existing;;;;;;;;
BKSGC_5379;VI203;VI006;;;PRODUCT_COMMITMENT_NUMBER;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ProductCommitmentNumber.Existing;;;;;;;;
BKSGC_5380;VI203;VI006;;;SERVICE_DELIVERY_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ServiceDeliveryContractNodeRefID;SDC;;;;;;;
BKSGC_5381;VI203;VI006;;;ASSOC_SKELETON_CONTRACT_NUMBER;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.SkeletonContractNodeRefID;SK;;;;;;;
BKSGC_5382;VI203;VI009;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.CcbId.Existing;;;;;;;;
BKSGC_5383;VI203;VI009;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.CcbId.Type;;;;;;;;
BKSGC_5384;VI203;VI009;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ProcessingType;;;;;;;;
BKSGC_5385;VI203;VI009;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ID;F;;;;;;;
BKSGC_5386;VI203;VI009;;;SUPPORTED_OBJECT_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.RefAccessID;A;;BITACCESS;;;;;
BKSGC_5387;VI203;VI009;;;CONTRACT_NUMBER;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ContractNumber.Existing;;;;;;;;
BKSGC_5388;VI203;VI009;;;PRODUCT_COMMITMENT_NUMBER;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ProductCommitmentNumber.Existing;;;;;;;;
BKSGC_5389;VI203;VI009;;;SERVICE_DELIVERY_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.ServiceDeliveryContractNodeRefID;SDC;;;;;;;
BKSGC_5390;VI203;VI009;;;ASSOC_SKELETON_CONTRACT_NUMBER;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.SkeletonContractNodeRefID;SK;;;;;;;
BKSGC_5391;VI203;VI006;;;PRICING_STRUCTURE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PricingStructureCode.Existing;;;;;;;;
BKSGC_5392;VI203;VI006;;;VIS_TRACKING_POSITION;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.VisTrackingPosition.Existing;;;;;;;;
BKSGC_5393;VI203;VI006;;;BOARD_SIGN_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.BoardSignName.Existing;;;;;;;;
BKSGC_5394;VI203;VI006;;;BOARD_SIGN_DATE;;;CONTRACT;convertToDate;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.BoardSignDate.Existing;;;;;;;;
BKSGC_5395;VI203;VI006;;;PRIMARY_CUST_SIGN_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PrimaryCustSignName.Existing;;;;;;;;
BKSGC_5396;VI203;VI006;;;PRIMARY_CUST_SIGN_DATE;;;CONTRACT;convertToDate;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PrimaryCustSignDate.Existing;;;;;;;;
BKSGC_5397;VI203;VI006;;;MIN_PERIOD_DUR_VALUE;;;CONTRACT;convertToBigDecimal;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.MinimumDurationPeriod.Value.Existing;;;;;;;;
BKSGC_5398;VI203;VI006;;;MIN_PERIOD_DUR_UNIT_RD;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.MinimumDurationPeriod.Unit.Existing;;;;;;;;
BKSGC_5399;VI203;VI006;;;MIN_PERIOD_START_DATE;;;CONTRACT;convertToDate;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.MinimumDurationPeriod.StartDate.Existing;;;;;;;;
BKSGC_5400;VI203;VI006;;;AUTO_EXTENT_DUR_VALUE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.AutoExtension.Value.Existing;;;;;;;;
BKSGC_5401;VI203;VI006;;;AUTO_EXTENT_DUR_UNIT_RD;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.AutoExtension.Unit.Existing;;;;;;;;
BKSGC_5402;VI203;VI006;;;AUTO_EXTENSION_IND;;false;CONTRACT;mapToTrueFalse;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.AutoExtension.AutoExtensionIndicator.Existing;;;;;;;;
BKSGC_5403;VI203;VI006;;;NOTICE_PERIOD_DUR_VALUE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.NoticePeriod.Value.Existing;;;;;;;;
BKSGC_5404;VI203;VI006;;;NOTICE_PERIOD_DUR_UNIT_RD;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.NoticePeriod.Unit.Existing;;;;;;;;
BKSGC_5405;VI203;VI006;;;NOTICE_PERIOD_EXEMPT_INDICATOR;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.NoticePeriod.NoticeRestriction.Existing;;;;;;;;
BKSGC_5406;VI203;VI006;;;SPECIAL_TERMINATION_RIGHT_RD;;NONE;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.SpecialTerminationRight.Existing;;;;;;;;
BKSGC_5407;VI203;VI006;;;PRODUCT_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.ProductCode.Existing;;;;;;;;
BKSGC_5408;VI203;VI006;;;PRODUCT_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.ProductBillingName.Existing;;;;;;;;
BKSGC_5409;VI203;VI006;;;PRODUCT_VERSION_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.ProductVersionCode.Existing;;;;;;;;
BKSGC_5410;VI203;VI006;;;PRICING_STRUCTURE_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PricingStructureBillingName.Existing;;;;;;;;
BKSGC_5411;VI203;VI006;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.MainAccessServiceCode.Existing;;;;;;;;
BKSGC_5412;VI203;VI006;;;CONTRACT_END_DATE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.ContractExpirationDate.Existing;;;;;;;;
BKSGC_5413;VI203;VI009;;;PRICING_STRUCTURE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.PricingStructureCode.Existing;;;;;;;;
BKSGC_5414;VI203;VI009;;;VIS_TRACKING_POSITION;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.VisTrackingPosition.Existing;;;;;;;;
BKSGC_5415;VI203;VI009;;;BOARD_SIGN_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.BoardSignName.Existing;;;;;;;;
BKSGC_5416;VI203;VI009;;;BOARD_SIGN_DATE;;;CONTRACT;convertToDate;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.BoardSignDate.Existing;;;;;;;;
BKSGC_5417;VI203;VI009;;;PRIMARY_CUST_SIGN_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.PrimaryCustSignName.Existing;;;;;;;;
BKSGC_5418;VI203;VI009;;;PRIMARY_CUST_SIGN_DATE;;;CONTRACT;convertToDate;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.PrimaryCustSignDate.Existing;;;;;;;;
BKSGC_5419;VI203;VI009;;;MIN_PERIOD_DUR_VALUE;;;CONTRACT;convertToBigDecimal;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.MinimumDurationPeriod.Value.Existing;;;;;;;;
BKSGC_5420;VI203;VI009;;;MIN_PERIOD_DUR_UNIT_RD;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.MinimumDurationPeriod.Unit.Existing;;;;;;;;
BKSGC_5421;VI203;VI009;;;MIN_PERIOD_START_DATE;;;CONTRACT;convertToDate;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.MinimumDurationPeriod.StartDate.Existing;;;;;;;;
BKSGC_5422;VI203;VI009;;;AUTO_EXTENT_DUR_VALUE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.AutoExtension.Value.Existing;;;;;;;;
BKSGC_5423;VI203;VI009;;;AUTO_EXTENT_DUR_UNIT_RD;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.AutoExtension.Unit.Existing;;;;;;;;
BKSGC_5424;VI203;VI009;;;AUTO_EXTENSION_IND;;false;CONTRACT;mapToTrueFalse;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.AutoExtension.AutoExtensionIndicator.Existing;;;;;;;;
BKSGC_5425;VI203;VI009;;;NOTICE_PERIOD_DUR_VALUE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.NoticePeriod.Value.Existing;;;;;;;;
BKSGC_5426;VI203;VI009;;;NOTICE_PERIOD_DUR_UNIT_RD;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.NoticePeriod.Unit.Existing;;;;;;;;
BKSGC_5427;VI203;VI009;;;NOTICE_PERIOD_EXEMPT_INDICATOR;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.NoticePeriod.NoticeRestriction.Existing;;;;;;;;
BKSGC_5428;VI203;VI009;;;SPECIAL_TERMINATION_RIGHT_RD;;NONE;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.SpecialTerminationRight.Existing;;;;;;;;
BKSGC_5429;VI203;VI009;;;PRODUCT_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.ProductCode.Existing;;;;;;;;
BKSGC_5430;VI203;VI009;;;PRODUCT_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.ProductBillingName.Existing;;;;;;;;
BKSGC_5431;VI203;VI009;;;PRODUCT_VERSION_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.ProductVersionCode.Existing;;;;;;;;
BKSGC_5432;VI203;VI009;;;PRICING_STRUCTURE_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.PricingStructureBillingName.Existing;;;;;;;;
BKSGC_5433;VI203;VI009;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.MainAccessServiceCode.Existing;;;;;;;;
BKSGC_5434;VI203;VI009;;;CONTRACT_END_DATE;;;CONTRACT;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoiceBasisConfiguration.ContractExpirationDate.Existing;;;;;;;;
BKSGC_5435;VI203;VI006;-;;;;0;CONFIGURED_VALUE;convertToBigDecimal;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.NumberOfNewAccessNumbers.Existing;;;;;;;;
BKSGC_5436;VI203;VI006;V0060;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.OldLocalExchangeCarrier.Existing;;;;;;;;
BKSGC_5437;VI203;VI006;V0001;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber1.Existing.CountryCode;;;;;;;;
BKSGC_5438;VI203;VI006;V0001;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber1.Existing.LocalAreaCode;;;;;;;;
BKSGC_5439;VI203;VI006;V0001;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber1.Existing.PilotNumber;;;;;;;;
BKSGC_5440;VI203;VI006;V0070;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber2.Existing.CountryCode;;;;;;;;
BKSGC_5441;VI203;VI006;V0070;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber2.Existing.LocalAreaCode;;;;;;;;
BKSGC_5442;VI203;VI006;V0070;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber2.Existing.PilotNumber;;;;;;;;
BKSGC_5443;VI203;VI006;V0071;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber3.Existing.CountryCode;;;;;;;;
BKSGC_5444;VI203;VI006;V0071;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber3.Existing.LocalAreaCode;;;;;;;;
BKSGC_5445;VI203;VI006;V0071;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber3.Existing.PilotNumber;;;;;;;;
BKSGC_5446;VI203;VI006;V0072;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber4.Existing.CountryCode;;;;;;;;
BKSGC_5447;VI203;VI006;V0072;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber4.Existing.LocalAreaCode;;;;;;;;
BKSGC_5448;VI203;VI006;V0072;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber4.Existing.PilotNumber;;;;;;;;
BKSGC_5449;VI203;VI006;V0073;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber5.Existing.CountryCode;;;;;;;;
BKSGC_5450;VI203;VI006;V0073;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber5.Existing.LocalAreaCode;;;;;;;;
BKSGC_5451;VI203;VI006;V0073;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber5.Existing.PilotNumber;;;;;;;;
BKSGC_5452;VI203;VI006;V0074;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber6.Existing.CountryCode;;;;;;;;
BKSGC_5453;VI203;VI006;V0074;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber6.Existing.LocalAreaCode;;;;;;;;
BKSGC_5454;VI203;VI006;V0074;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber6.Existing.PilotNumber;;;;;;;;
BKSGC_5455;VI203;VI006;V0075;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber7.Existing.CountryCode;;;;;;;;
BKSGC_5456;VI203;VI006;V0075;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber7.Existing.LocalAreaCode;;;;;;;;
BKSGC_5457;VI203;VI006;V0075;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber7.Existing.PilotNumber;;;;;;;;
BKSGC_5458;VI203;VI006;V0076;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber8.Existing.CountryCode;;;;;;;;
BKSGC_5459;VI203;VI006;V0076;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber8.Existing.LocalAreaCode;;;;;;;;
BKSGC_5460;VI203;VI006;V0076;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber8.Existing.PilotNumber;;;;;;;;
BKSGC_5461;VI203;VI006;V0077;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber9.Existing.CountryCode;;;;;;;;
BKSGC_5462;VI203;VI006;V0077;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber9.Existing.LocalAreaCode;;;;;;;;
BKSGC_5463;VI203;VI006;V0077;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;;Functions.Voice.VoicePremiumConfiguration.PortingAccessNumbers.AccessNumber9.Existing.PilotNumber;;;;;;;;
